2025-12-27 17:30:03,727 - ERROR - Error uploading AIRTELPP.E1: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,728 - ERROR - Error uploading CARERATING: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,728 - ERROR - Error uploading TORNTPHARM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,729 - ERROR - Error uploading VTL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,730 - ERROR - Error uploading IDEAFORGE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,730 - ERROR - Error uploading NDTV: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,731 - ERROR - Error uploading MANAPPURAM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,731 - ERROR - Error uploading NIITMTS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,732 - ERROR - Error uploading ASKAUTOLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,732 - ERROR - Error uploading VMM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,733 - ERROR - Error uploading CUB: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,734 - ERROR - Error uploading SHRIPISTON: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,734 - ERROR - Error uploading RPGLIFE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,735 - ERROR - Error uploading ROTO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,735 - ERROR - Error uploading BALKRISIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,736 - ERROR - Error uploading KEI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,736 - ERROR - Error uploading ONEPOINT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,737 - ERROR - Error uploading 63MOONS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,737 - ERROR - Error uploading DOLATALGO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,738 - ERROR - Error uploading TECHM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,739 - ERROR - Error uploading PRUDENT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,739 - ERROR - Error uploading GUJTHEM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,740 - ERROR - Error uploading HAPPYFORGE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,741 - ERROR - Error uploading VIJAYA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,741 - ERROR - Error uploading CHOLAHLDNG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,742 - ERROR - Error uploading IGPL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,742 - ERROR - Error uploading KROSS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,743 - ERROR - Error uploading LATENTVIEW: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,743 - ERROR - Error uploading PRSMJOHNSN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,744 - ERROR - Error uploading EFCIL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,745 - ERROR - Error uploading SHREEJISPG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,745 - ERROR - Error uploading RACLGEAR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,746 - ERROR - Error uploading ANANDRATHI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,746 - ERROR - Error uploading NAVA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,746 - ERROR - Error uploading KMEW: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,747 - ERROR - Error uploading DEEPAKNTR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,748 - ERROR - Error uploading RGL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,749 - ERROR - Error uploading TIMKEN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,749 - ERROR - Error uploading RAINBOW: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,749 - ERROR - Error uploading RPTECH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,750 - ERROR - Error uploading ANTHEM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,750 - ERROR - Error uploading LTTS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,751 - ERROR - Error uploading BALRAMCHIN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,751 - ERROR - Error uploading DALBHARAT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,752 - ERROR - Error uploading PETRONET: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,752 - ERROR - Error uploading TEMBO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,753 - ERROR - Error uploading NBCC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,753 - ERROR - Error uploading GENESYS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,754 - ERROR - Error uploading ARFIN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,754 - ERROR - Error uploading INFY: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,755 - ERROR - Error uploading SRF: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,755 - ERROR - Error uploading SENCO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,756 - ERROR - Error uploading HIKAL: [Errno 8] nodename nor servname provided, or not known
